stop_id	stop_name
71327	NE 40TH ST & 150TH AVE NE (71327)
73391	148TH AVE NE & NE OLD REDMOND RD (73391)
73410	148TH AVE NE & NE REDMOND WAY (73410)
74074	NE 124TH ST & WILLOWS RD NE (74074)
74004	NE 124TH ST & 134TH CT NE (74004)
74104	132ND PL NE & NE 126TH PL (74104)
74102	132ND AVE NE & NE 129TH ST (74102)
74222	NE 132ND ST & 118TH AVE NE (74222)
85430	NE 132ND ST & 116TH AVE NE (85430)
85450	116TH AVE NE & NE 124TH ST (85450)
70509	NE 124TH ST & 116TH AVE NE (70509)
74071	NE 124TH ST & 113TH AVE NE (74071)
74072	NE 124TH ST & 111TH LN NE (74072)
74073	NE 124TH ST & 109TH CT NE (74073)
74075	NE 124TH ST & 103RD AVE NE (74075)
76870	NE BOTHELL WAY & 68TH AVE NE (76870)
76880	NE BOTHELL WAY & 73RD AVE NE (76880)
68596	145TH PL SE & LAKE HILLS BLVD (68596)
70823	145TH PL SE & SE 10TH ST (70823)
70826	140TH AVE SE & SE 7TH ST (70826)
70828	140TH AVE SE & SE 5TH ST (70828)
70832	140TH AVE SE & SE 1ST ST (70832)
70835	MAIN ST & 148TH AVE SE (70835)
70837	MAIN ST & 152ND PL SE (70837)
68750	156TH AVE NE & NE 10TH ST (68750)
68770	156TH AVE NE & NE 13TH ST (68770)
68780	156TH AVE NE & NE 15TH ST (68780)
68782	156TH AVE NE & NORTHUP WAY (68782)
68788	156TH AVE NE & NE 24TH ST (68788)
68784	156TH AVE NE & NE 28TH ST (68784)
68393	156TH AVE NE & NE 31ST ST (68393)
68463	156TH AVE NE & NE 45TH ST (68463)
68406	156TH AVE NE & NE 51ST ST (68406)
73188	NE 51ST ST & 154TH AVE NE (73188)
73419	NE 51ST ST & SR 520 (73419)
72015	NE OLD REDMOND RD & 148TH AVE NE (72015)
72030	NE OLD REDMOND RD & 143RD CT NE (72030)
72040	NE OLD REDMOND RD & 140TH AVE NE (72040)
72050	NE OLD REDMOND RD & 137TH AVE NE (72050)
72060	NE 70TH PL & 132ND AVE NE (72060)
72070	NE 70TH PL & 130TH AVE NE (72070)
72080	NE 70TH ST & 128TH AVE NE (72080)
72090	NE 70TH ST & 126TH AVE NE (72090)
72100	NE 70TH ST & 124TH AVE NE (72100)
72110	NE 70TH ST & 122ND AVE NE (72110)
72120	NE 70TH ST & 120TH AVE NE (72120)
72163	6TH ST S & 5TH AVE S (72163)
72164	6TH ST S & 1ST AVE S (72164)
74575	6TH ST & KIRKLAND WAY (74575)
72302	NE 70TH ST & 119TH AVE NE (72302)
72310	NE 70TH ST & 120TH AVE NE (72310)
72320	NE 70TH ST & 122ND AVE NE (72320)
72330	NE 70TH ST & 124TH AVE NE (72330)
72340	NE 70TH ST & 126TH AVE NE (72340)
72350	NE 70TH PL & 128TH AVE NE (72350)
72360	NE 70TH PL & 130TH AVE NE (72360)
72371	NE OLD REDMOND RD & 132ND AVE NE (72371)
72380	NE OLD REDMOND RD & 137TH AVE NE (72380)
72390	NE OLD REDMOND RD & 140TH AVE NE (72390)
72392	NE OLD REDMOND RD & 140TH PL NE (72392)
72400	NE OLD REDMOND RD & 143RD AVE NE (72400)
72410	NE OLD REDMOND RD & 147TH CT NE (72410)
73167	NE 51ST ST & 148TH AVE NE (73167)
73168	NE 51ST ST & 154TH AVE NE (73168)
68391	156TH AVE NE & NE 51ST ST (68391)
68462	156TH AVE NE & NE 45TH ST (68462)
68402	156TH AVE NE & NE 36TH ST (68402)
68408	156TH AVE NE & NE 31ST ST (68408)
68786	156TH AVE NE & NE 28TH ST (68786)
68400	156TH AVE NE & NE 20TH ST (68400)
68410	156TH AVE NE & NE 15TH ST (68410)
68420	156TH AVE NE & NE 15TH PL (68420)
68435	156TH AVE NE & NE 13TH ST (68435)
68471	MAIN ST & 155TH AVE NE (68471)
68472	MAIN ST & 152ND PL SE (68472)
68474	MAIN ST & 148TH AVE NE (68474)
70802	140TH AVE SE & SE 1ST ST (70802)
70806	140TH AVE SE & SE 5TH ST (70806)
68597	140TH AVE SE & LAKE HILLS CONNECTOR (68597)
68591	145TH PL SE & SE 13TH PL (68591)
68611	145TH PL SE & LAKE HILLS BLVD (68611)
68593	145TH PL SE & SE 16TH ST (68593)
68599	145TH PL SE & 144TH AVE SE (68599)
64802	124TH AVE SE & SE 44TH ST (64802)
64835	SE 41ST PL & 124TH AVE SE (64835)
82810	MAIN ST & 112TH AVE NE (82810)
72874	148TH AVE SE & SE 45TH PL (72874)
72876	HIGHLAND DR & 147TH PL SE (72876)
72878	HIGHLAND DR & SOMERSET BLVD SE (72878)
70610	100TH AVE NE & NE 10TH ST (70610)
70620	100TH AVE NE & NE 14TH ST (70620)
65157	SE NEWPORT WAY & SOMERSET BLVD SE (65157)
72887	SOMERSET BLVD SE & SE 43RD ST (72887)
72888	SOMERSET BLVD SE & SE 44TH ST (72888)
72889	SOMERSET BLVD SE & SOMERSET LN (72889)
72882	SOMERSET BLVD SE & 143RD AVE SE (72882)
72879	SOMERSET BLVD SE & HIGHLAND DR (72879)
72877	HIGHLAND DR & 147TH PL SE (72877)
72875	148TH AVE SE & SE 46TH ST (72875)
70630	100TH AVE NE & NE 16TH PL (70630)
72873	150TH AVE SE & SE NEWPORT WAY (72873)
72869	150TH AVE SE & SE 38TH ST (72869)
72871	150TH AVE SE & SE 38TH ST (72871)
72872	150TH AVE SE & SE NEWPORT WAY (72872)
72881	SOMERSET BLVD SE & 143RD AVE SE (72881)
72884	SOMERSET BLVD SE & SOMERSET LN (72884)
72885	SOMERSET BLVD SE & SE 44TH ST (72885)
72886	SOMERSET BLVD SE & SE 43RD ST (72886)
79892	RICHARDS RD & SE 32ND ST (79892)
67035	SE 26TH ST & RICHARDS RD (67035)
67036	128TH AVE SE & SE 27TH ST (67036)
99755	SE 27TH ST & 124TH AVE SE (99755)
99753	123RD AVE SE & 123RD PL SE (99753)
99751	123RD AVE SE & SE 20TH PL (99751)
67038	123RD AVE SE & SE 17TH PL (67038)
67045	121ST AVE SE & SE 10TH ST (67045)
68007	BELLEVUE TRANSIT CENTER BAY #12 (68007)
67612	NE 8TH ST & 106TH AVE NE (67612)
70640	100TH AVE NE & NE 18TH ST (70640)
70650	100TH AVE NE & NE 20TH ST (70650)
70660	100TH AVE NE & NE 22ND ST (70660)
70520	NE 23RD ST & 98TH AVE NE (70520)
65926	NE 24TH ST & 96TH AVE NE (65926)
65928	NE 24TH ST & 92ND AVE NE (65928)
65930	92ND AVE NE & NE 28TH PL (65930)
65940	92ND AVE NE & SR 520 RAMP (65940)
65925	NE 24TH ST & 92ND AVE NE (65925)
65927	NE 24TH ST & 96TH AVE NE (65927)
70530	100TH AVE NE & NE 24TH ST (70530)
70540	100TH AVE NE & NE 22ND ST (70540)
70550	100TH AVE NE & NE 20TH ST (70550)
70560	100TH AVE NE & NE 18TH ST (70560)
70570	100TH AVE NE & NE 16TH ST (70570)
70580	100TH AVE NE & NE 14TH ST (70580)
70590	100TH AVE NE & NE 10TH ST (70590)
85669	NE 8TH ST & 102ND AVE NE (85669)
73049	NE 8TH ST & 106TH AVE NE (73049)
82730	MAIN ST & 108TH AVE SE (82730)
70815	121ST AVE SE & SE 8TH ST (70815)
70817	121ST AVE SE & SE 10TH ST (70817)
80566	123RD AVE SE & SE 17TH PL (80566)
99750	123RD AVE SE & SE 20TH PL (99750)
99752	123RD AVE SE & SE 25TH ST (99752)
99754	SE 27TH ST & 124TH AVE SE (99754)
79854	SE 27TH ST & SE 26TH PL (79854)
79856	128TH AVE SE & SE 26TH PL (79856)
79858	SE 26TH ST & RICHARDS RD (79858)
79906	RICHARDS RD & SE 26TH PL (79906)
72307	NE UNION HILL RD & 178TH PL NE (72307)
71970	NE REDMOND WAY & 160TH AVE NE (71970)
73095	NE REDMOND WAY & WILLOWS RD NE (73095)
73100	NE REDMOND WAY & 149TH PL NE (73100)
73106	NE REDMOND WAY & 145TH AVE NE (73106)
73112	NE REDMOND WAY & 140TH AVE NE (73112)
73950	NE 85TH ST & 132ND AVE NE (73950)
73951	NE 85TH ST & 128TH AVE NE (73951)
73952	NE 85TH ST & 126TH AVE NE (73952)
74392	6TH ST & 4TH AVE (74392)
53550	KIRKLAND WAY & 6TH ST (53550)
70782	140TH AVE NE & NE 24TH ST (70782)
73845	NE 85TH ST & 126TH AVE NE (73845)
73847	NE 85TH ST & 128TH AVE NE (73847)
73852	NE 85TH ST & 132ND AVE NE (73852)
73418	NE REDMOND WAY & 140TH AVE NE (73418)
73945	NE REDMOND WAY & 145TH AVE NE (73945)
73420	NE REDMOND WAY & 148TH AVE NE (73420)
73425	NE REDMOND WAY & WILLOWS RD NE (73425)
72452	NE REDMOND WAY & 159TH PL NE (72452)
81633	NORTHUP WAY & 130TH AVE NE (81633)
68404	NE 40TH ST & 156TH AVE NE (68404)
68405	NE 40TH ST & 159TH AVE NE (68405)
73089	NE 40TH ST & 163RD AVE NE (73089)
73092	NE 40TH ST & NE BEL-RED RD (73092)
71140	WEST LAKE SAMMAMISH PKWY NE & NE 40TH ST (71140)
71150	WEST LAKE SAMMAMISH PKWY NE & 177TH AVE NE (71150)
71160	WEST LAKE SAMMAMISH PKWY NE & 180TH AVE NE (71160)
71170	WEST LAKE SAMMAMISH PKWY NE & 180TH AVE NE (71170)
71180	WEST LAKE SAMMAMISH PKWY NE & NE 27TH ST (71180)
71190	WEST LAKE SAMMAMISH PKWY NE & NE 27TH ST (71190)
71210	NE 24TH ST & 186TH AVE NE (71210)
71220	NE 24TH ST & 185TH PL NE (71220)
71230	NE 24TH ST & 182ND AVE NE (71230)
71240	NE 24TH ST & 180TH AVE NE (71240)
71250	NE 24TH ST & 175TH AVE NE (71250)
71270	NE 24TH ST & 169TH AVE NE (71270)
71280	NE 24TH ST & 167TH AVE NE (71280)
71290	NE 24TH ST & 164TH AVE NE (71290)
71322	NE 24TH ST & NE BEL-RED RD (71322)
68394	NE 36TH ST & 150TH AVE NE (68394)
73284	NE 29TH PL & 148TH AVE NE (73284)
73286	NE 29TH PL & NE 28TH ST (73286)
74542	NE 20TH ST & 132ND AVE NE (74542)
74544	NE 20TH ST & 132ND AVE NE (74544)
81635	NORTHUP WAY & 124TH AVE NE (81635)
81637	NORTHUP WAY & NE 24TH ST (81637)
68930	BELLEVUE WAY NE & NE 30TH PL (68930)
68940	BELLEVUE WAY NE & NE 28TH PL (68940)
68950	BELLEVUE WAY NE & NE 26TH ST (68950)
68960	BELLEVUE WAY NE & NE 24TH ST (68960)
68980	BELLEVUE WAY NE & NE 20TH PL (68980)
68990	BELLEVUE WAY NE & NE 17TH ST (68990)
69010	BELLEVUE WAY NE & NE 12TH ST (69010)
69012	NE 10TH ST & 108TH AVE NE (69012)
82830	MAIN ST & 106TH AVE NE (82830)
67640	BELLEVUE WAY SE & MAIN ST (67640)
67650	BELLEVUE WAY SE & SE 3RD ST (67650)
67660	BELLEVUE WAY SE & SE 6TH ST (67660)
67670	BELLEVUE WAY SE & SE 6TH ST (67670)
67700	BELLEVUE WAY SE & SE 11TH ST (67700)
69126	SE 34TH ST & 111TH AVE SE (69126)
69170	106TH AVE SE & 108TH AVE SE (69170)
69181	106TH AVE SE & SE 30TH ST (69181)
69200	105TH AVE SE & SE 28TH ST (69200)
69210	104TH AVE SE & SE 27TH ST (69210)
69220	104TH AVE SE & SE 25TH ST (69220)
69230	104TH AVE SE & SE 23RD ST (69230)
69240	104TH AVE SE & SE 22ND ST (69240)
69250	104TH AVE SE & SE 20TH ST (69250)
69260	104TH AVE SE & SE 19TH ST (69260)
69270	104TH AVE SE & SE 16TH ST (69270)
69280	104TH AVE SE & SE 14TH ST (69280)
69290	104TH AVE SE & CEDARCREST LN (69290)
69300	104TH AVE SE & SE 10TH ST (69300)
67990	BELLEVUE WAY SE & SE 10TH ST (67990)
68000	BELLEVUE WAY SE & SE 6TH ST (68000)
68010	BELLEVUE WAY SE & SE 6TH ST (68010)
68020	BELLEVUE WAY SE & SE 3RD ST (68020)
82720	MAIN ST & 106TH AVE SE (82720)
69027	NE 10TH ST & 108TH AVE NE (69027)
85770	BELLEVUE WAY NE & NE 10TH ST (85770)
69320	BELLEVUE WAY NE & NE 12TH ST (69320)
69340	BELLEVUE WAY NE & NE 17TH ST (69340)
69350	BELLEVUE WAY NE & NE 20TH PL (69350)
69370	BELLEVUE WAY NE & NE 24TH ST (69370)
69380	BELLEVUE WAY NE & NE 26TH ST (69380)
69390	BELLEVUE WAY NE & NE 28TH PL (69390)
69400	BELLEVUE WAY NE & NE 30TH PL (69400)
69402	BELLEVUE WAY NE & 103RD AVE NE (69402)
74452	NORTHUP WAY & NE 24TH ST (74452)
74449	NORTHUP WAY & 120TH AVE NE (74449)
74454	NORTHUP WAY & 124TH AVE NE (74454)
74472	NE 20TH ST & 130TH AVE NE (74472)
74474	NE 20TH ST & 132ND AVE NE (74474)
74476	NE 20TH ST & 132ND AVE NE (74476)
70850	140TH AVE NE & NE 21ST ST (70850)
68409	NE 36TH ST & 150TH AVE NE (68409)
71331	OVERLAKE PARK & RIDE (71331)
71370	NE 24TH ST & 152ND AVE NE (71370)
71380	NE 24TH ST & 164TH AVE NE (71380)
71390	NE 24TH ST & 167TH AVE NE (71390)
71400	NE 24TH ST & 171ST AVE NE (71400)
71410	NE 24TH ST & 173RD AVE NE (71410)
71420	NE 24TH ST & 175TH AVE NE (71420)
71430	NE 24TH ST & 180TH PL NE (71430)
71440	NE 24TH ST & 182ND AVE NE (71440)
71450	NE 24TH ST & 184TH AVE NE (71450)
71460	NE 24TH ST & 186TH AVE NE (71460)
71470	WEST LAKE SAMMAMISH PKWY NE & NE 24TH ST (71470)
71480	WEST LAKE SAMMAMISH PKWY NE & NE 27TH ST (71480)
71490	WEST LAKE SAMMAMISH PKWY NE & NE 27TH ST (71490)
71500	WEST LAKE SAMMAMISH PKWY NE & 180TH AVE NE (71500)
71510	WEST LAKE SAMMAMISH PKWY NE & 180TH AVE NE (71510)
71520	WEST LAKE SAMMAMISH PKWY NE & 177TH AVE NE (71520)
68403	NE 40TH ST & WEST LAKE SAMMAMISH PKWY SE (68403)
68407	NE 40TH ST & 163RD AVE NE (68407)
73079	NE 40TH ST & 158TH WAY NE (73079)
73059	NE 40TH ST & 156TH AVE NE (73059)
81418	124TH AVE NE & NE 144TH ST (81418)
74161	124TH AVE NE & NE 142ND PL (74161)
74180	124TH AVE NE & NE 140TH ST (74180)
74190	124TH AVE NE & NE 137TH PL (74190)
74202	124TH AVE NE & NE 132ND ST (74202)
71344	SR 520 RAMP & MONTLAKE BLVD E (71344)
760	5TH AVE & PINE ST (760)
790	5TH AVE & SENECA ST (790)
810	5TH AVE & MARION ST (810)
820	5TH AVE & JEFFERSON ST (820)
840	5TH AVE S & S JACKSON ST (840)
1051	OLIVE WAY & BOREN AVE (1051)
70587	7TH AVE & 6TH ST (70587)
74400	108TH AVE NE & NE 60TH ST (74400)
74410	108TH AVE NE & NE 58TH ST (74410)
74420	108TH AVE NE & NE 53RD ST (74420)
74430	108TH AVE NE & NE 47TH PL (74430)
74440	108TH AVE NE & NE 45TH ST (74440)
74441	108TH AVE NE & NE 39TH ST (74441)
74442	108TH AVE NE & NE 38TH PL (74442)
85040	108TH AVE NE & NE 38TH PL (85040)
74533	108TH AVE NE & NE 39TH ST (74533)
74530	108TH AVE NE & NE 45TH ST (74530)
74550	108TH AVE NE & NE 53RD ST (74550)
74560	108TH AVE NE & NE 58TH ST (74560)
74570	108TH AVE NE & NE 60TH ST (74570)
72155	108TH AVE NE & NE 62ND ST (72155)
72156	108TH AVE NE & NE 68TH ST (72156)
81402	NE 160TH ST & 119TH AVE NE (81402)
81404	NE 160TH ST & 121ST AVE NE (81404)
81408	124TH AVE NE & NE 157TH ST (81408)
81410	124TH AVE NE & NE 149TH ST (81410)
74762	124TH AVE NE & NE 132ND ST (74762)
74766	124TH AVE NE & NE 137TH PL (74766)
74768	124TH AVE NE & NE 140TH ST (74768)
74772	124TH AVE NE & NE 142ND PL (74772)
81420	124TH AVE NE & NE 144TH ST (81420)
81422	124TH AVE NE & NE 145TH PL (81422)
81424	124TH AVE NE & NE 149TH ST (81424)
81426	124TH AVE NE & NE 157TH ST (81426)
81428	NE 160TH ST & 124TH AVE NE (81428)
81430	NE 160TH ST & 121ST AVE NE (81430)
81432	NE 160TH ST & 119TH AVE NE (81432)
74734	NE 128TH ST & I-405 (74734)
72305	NE 76TH ST & 177TH PL NE (72305)
68401	159TH AVE NE & NE 39TH ST (68401)
68427	MICROSOFT WAY & NE 36TH ST (68427)
68425	MICROSOFT WAY & 156TH AVE NE (68425)
66871	NE 31ST ST & 156TH AVE NE (66871)
70667	MICROSOFT WAY & NE 31ST ST (70667)
68426	MICROSOFT WAY & NE 36TH ST (68426)
68395	NE 36TH ST & NE 36TH WAY (68395)
68397	159TH AVE NE & NE 39TH ST (68397)
73044	NE 8TH ST & 94TH AVE NE (73044)
73048	NE 8TH ST & 98TH AVE NE (73048)
64583	NW SAMMAMISH RD & 17TH AVE NW (64583)
64584	NW SAMMAMISH RD & 15TH PL NW (64584)
64588	WEST LAKE SAMMAMISH PKWY SE & SE 51ST ST (64588)
64589	WEST LAKE SAMMAMISH PKWY SE & 193RD PL SE (64589)
64591	WEST LAKE SAMMAMISH PKWY SE & 192ND AVE SE (64591)
64594	WEST LAKE SAMMAMISH PKWY SE & 188TH AVE SE (64594)
64600	WEST LAKE SAMMAMISH PKWY SE & 182ND AVE SE (64600)
64605	WEST LAKE SAMMAMISH PKWY SE & LAKEMONT BLVD SE (64605)
65014	SE NEWPORT WAY & LAKEMONT BLVD SE (65014)
64610	SE NEWPORT WAY & 172ND AVE SE (64610)
64630	SE NEWPORT WAY & 163RD AVE SE (64630)
64640	SE NEWPORT WAY & 161ST AVE SE (64640)
79871	SE 37TH ST & 150TH AVE SE (79871)
68598	LAKE HILLS CONNECTOR & 140TH AVE SE (68598)
70805	LAKE HILLS CONNECTOR & 134TH AVE SE (70805)
70841	LAKE HILLS CONNECTOR & RICHARDS RD (70841)
80570	116TH AVE SE & SE 1ST ST (80570)
80572	116TH AVE NE & NE 2ND PL (80572)
80497	NE 4TH ST & 114TH AVE NE (80497)
70619	NE 8TH ST & 100TH AVE NE (70619)
72950	LAKE WASHINGTON BLVD NE & NE 10TH ST (72950)
72970	84TH AVE NE & NE 20TH ST (72970)
72980	84TH AVE NE & NE 24TH ST (72980)
72940	NE 8TH ST & 92ND AVE NE (72940)
73030	NE 12TH ST & 84TH AVE NE (73030)
73010	84TH AVE NE & NE 24TH ST (73010)
73040	NE 1ST ST & LAKE WASHINGTON BLVD NE (73040)
70596	NE 8TH ST & 100TH AVE NE (70596)
68005	BELLEVUE TRANSIT CENTER BAY #5 (68005)
80571	116TH AVE NE & NE 2ND PL (80571)
80565	116TH AVE SE & SE 1ST ST (80565)
70843	LAKE HILLS CONNECTOR & RICHARDS RD (70843)
64960	SE NEWPORT WAY & 151ST AVE SE (64960)
64970	SE NEWPORT WAY & 152ND AVE SE (64970)
64980	SE NEWPORT WAY & 156TH AVE SE (64980)
64990	SE NEWPORT WAY & 161ST AVE SE (64990)
65000	SE NEWPORT WAY & 163RD AVE SE (65000)
65010	SE NEWPORT WAY & 165TH PL SE (65010)
65020	SE NEWPORT WAY & SE 42ND PL (65020)
65015	LAKEMONT BLVD SE & SE NEWPORT WAY (65015)
65030	WEST LAKE SAMMAMISH PKWY SE & 182ND AVE SE (65030)
65034	WEST LAKE SAMMAMISH PKWY SE & 184TH AVE SE (65034)
65036	WEST LAKE SAMMAMISH PKWY SE & 186TH AVE SE (65036)
65038	WEST LAKE SAMMAMISH PKWY SE & 188TH AVE SE (65038)
65039	WEST LAKE SAMMAMISH PKWY SE & 192ND AVE SE (65039)
65042	WEST LAKE SAMMAMISH PKWY SE & 193RD PL SE (65042)
65044	WEST LAKE SAMMAMISH PKWY SE & SE 51ST ST (65044)
65048	NW SAMMAMISH RD & 15TH PL NW (65048)
65049	NW SAMMAMISH RD & 15TH PL NW (65049)
73730	124TH AVE NE & NE 80TH WAY (73730)
74334	124TH AVE NE & NE 85TH ST (74334)
75740	AURORA AVE N & N 185TH ST (75740)
75750	AURORA AVE N & N 180TH ST (75750)
75752	N 175TH ST & MIDVALE AVE N (75752)
75754	N 175TH ST & DENSMORE AVE N (75754)
75884	N 175TH ST & MERIDIAN AVE N (75884)
75886	N 175TH ST & DENSMORE AVE N (75886)
75890	AURORA AVE N & N 180TH ST (75890)
75901	AURORA AVE N & N 185TH ST (75901)
75912	SHORELINE PARK AND RIDE (75912)
75910	AURORA AVE N & N 192ND ST (75910)
75932	AURORA AVE N & N 200TH ST (75932)
16120	AURORA AVE N & N 200TH ST (16120)
76624	N 205TH ST & AURORA AVE N (76624)
76625	N 205TH ST & FREMONT AVE N (76625)
95904	N 205TH ST & DAYTON AVE N (95904)
76635	N 205TH ST & GREENWOOD AVE N (76635)
76645	FIRDALE AVE & 241ST PL SW (76645)
76655	FIRDALE AVE & 240TH PL SW (76655)
77315	8TH AVE NW & NW 205TH ST (77315)
77314	8TH AVE NW & NW 200TH ST (77314)
77316	8TH AVE NW & NW 197TH ST (77316)
77318	8TH AVE NW & NW 193RD ST (77318)
77320	8TH AVE NW & NW 190TH ST (77320)
75000	NW RICHMOND BEACH RD & 8TH AVE NW (75000)
75005	NW RICHMOND BEACH RD & 3RD AVE NW (75005)
70702	3RD AVE NW & NW RICHMOND BEACH RD (70702)
70706	3RD AVE NW & NW 195TH ST (70706)
70708	3RD AVE NW & NW 198TH ST (70708)
70710	NW 200TH ST & 3RD AVE NW (70710)
70712	NW 200TH ST & 1ST AVE NW (70712)
70714	N 200TH ST & GREENWOOD AVE N (70714)
70716	N 200TH ST & DAYTON AVE N (70716)
70718	N 200TH ST & FREMONT AVE N (70718)
70720	N 200TH ST & WHITMAN AVE N (70720)
75758	I-5 & NE 145TH ST (75758)
5421	5TH AVE NE & NE 45TH ST (5421)
75882	I-5 & NE 145TH ST (75882)
16102	AURORA VILLAGE TRANSIT CENTER BAY #2 (16102)
16180	MERIDIAN AVE N & N 190TH ST (16180)
16200	MERIDIAN AVE N & N 185TH ST (16200)
16220	MERIDIAN AVE N & N 180TH ST (16220)
800	5TH AVE & SPRING ST (800)
16680	MERIDIAN AVE N & N 175TH ST (16680)
16700	MERIDIAN AVE N & N 180TH ST (16700)
16720	MERIDIAN AVE N & N 185TH ST (16720)
16740	MERIDIAN AVE N & N 190TH ST (16740)
16112	AURORA VILLAGE TRANSIT CENTER BAY #12 (16112)
75470	DAYTON AVE N & N GREENWOOD DR (75470)
9271	EASTLAKE AVE E & ALOHA ST (9271)
9300	EASTLAKE AVE E & MERCER ST (9300)
860	5TH AVE & JAMES ST (860)
75883	I-5 & 5TH AVE NE (75883)
75310	NE 145TH ST & 5TH AVE NE (75310)
75320	NE 145TH ST & 1ST AVE NE (75320)
75330	N 145TH ST & CORLISS AVE N (75330)
75340	N 145TH ST & MERIDIAN AVE N (75340)
75350	N 145TH ST & COURTLAND PL N (75350)
75360	N 145TH ST & INTERLAKE AVE N (75360)
75370	N 145TH ST & AURORA AVE N (75370)
75400	N 145TH ST & GREENWOOD AVE N (75400)
75480	DAYTON AVE N & CARLYLE HALL RD N (75480)
75490	DAYTON AVE N & N 167TH ST (75490)
75500	DAYTON AVE N & N 171ST ST (75500)
75549	NW RICHMOND BEACH RD & 1ST AVE NW (75549)
75565	NW RICHMOND BEACH RD & 8TH AVE NW (75565)
75580	NW RICHMOND BEACH RD & 15TH AVE NW (75580)
75592	NW 196TH ST & 20TH AVE NW (75592)
75594	NW 196TH ST & NW 194TH PL (75594)
70700	NW 196TH ST & 24TH AVE NW (70700)
74850	NW 195TH ST & 20TH AVE NW (74850)
74870	NW RICHMOND BEACH RD & 15TH AVE NW (74870)
74880	NW RICHMOND BEACH RD & NW 191ST ST (74880)
75007	NW RICHMOND BEACH RD & 1ST AVE NW (75007)
75020	DAYTON AVE N & N 185TH ST (75020)
75030	DAYTON AVE N & N 183RD ST (75030)
75070	DAYTON AVE N & N 172ND ST (75070)
75080	DAYTON AVE N & N 169TH ST (75080)
75082	DAYTON AVE N & CARLYLE HALL RD N (75082)
75100	DAYTON AVE N & N GREENWOOD DR (75100)
75160	N 145TH ST & GREENWOOD AVE N (75160)
75170	N 145TH ST & EVANSTON AVE N (75170)
75180	N 145TH ST & LINDEN AVE N (75180)
75190	N 145TH ST & AURORA AVE N (75190)
75200	N 145TH ST & INTERLAKE AVE N (75200)
75210	N 145TH ST & COURTLAND PL N (75210)
75220	N 145TH ST & MERIDIAN AVE N (75220)
75230	N 145TH ST & CORLISS AVE N (75230)
75240	NE 145TH ST & 1ST AVE NE (75240)
75510	DAYTON AVE N & ST. LUKE PL N (75510)
75520	DAYTON AVE N & N 179TH PL (75520)
75530	DAYTON AVE N & N 183RD ST (75530)
75540	DAYTON AVE N & N 185TH ST (75540)
82200	NE 145TH ST & 6TH AVE NE (82200)
82220	NE 145TH ST & 12TH AVE NE (82220)
82270	NE 145TH ST & 30TH AVE NE (82270)
76770	BOTHELL WAY NE & NE 145TH ST (76770)
76790	BOTHELL WAY NE & NE 153RD ST (76790)
76820	BOTHELL WAY NE & NE 170TH ST (76820)
82280	BALLINGER WAY NE & NE 175TH ST (82280)
82300	BALLINGER WAY NE & NE 184TH ST (82300)
82310	BALLINGER WAY NE & 40TH AVE NE (82310)
76490	35TH AVE NE & BALLINGER WAY NE (76490)
82330	35TH AVE NE & NE 190TH ST (82330)
82340	35TH AVE NE & NE 192ND PL (82340)
82360	35TH AVE NE & NE 195TH ST (82360)
82352	40TH PL NE & 35TH AVE NE (82352)
81386	40TH PL NE & NE 197TH ST (81386)
81388	NE 197TH ST & 42ND AVE NE (81388)
81390	NE 201ST PL & 44TH PL NE (81390)
81392	NE 203RD PL & NE 201ST PL (81392)
81332	NE 203RD PL & NE 203RD CT (81332)
81334	NE 201ST PL & 44TH PL NE (81334)
81336	NE 197TH ST & 42ND AVE NE (81336)
81338	NE 197TH ST & 40TH PL NE (81338)
81340	40TH PL NE & 37TH AVE NE (81340)
82097	35TH AVE NE & NE 195TH ST (82097)
82080	35TH AVE NE & NE 193RD ST (82080)
82095	35TH AVE NE & NE 189TH PL (82095)
82100	35TH AVE NE & BALLINGER WAY NE (82100)
82104	BALLINGER WAY NE & 37TH AVE NE (82104)
82105	BALLINGER WAY NE & 40TH AVE NE (82105)
82106	BALLINGER WAY NE & NE 184TH ST (82106)
82107	BALLINGER WAY NE & NE 175TH ST (82107)
76590	BOTHELL WAY NE & BALLINGER WAY NE (76590)
76595	BOTHELL WAY NE & NE 170TH ST (76595)
76610	BOTHELL WAY NE & NE 165TH ST (76610)
76620	BOTHELL WAY NE & 39TH AVE NE (76620)
76630	BOTHELL WAY NE & NE 153RD ST (76630)
82110	NE 145TH ST & LAKE CITY WAY NE (82110)
82170	NE 145TH ST & 11TH AVE NE (82170)
82180	NE 145TH ST & 8TH AVE NE (82180)
76420	NE BOTHELL WAY & 61ST AVE NE (76420)
76660	LAKE CITY WAY NE & NE 145TH ST (76660)
76680	LAKE CITY WAY NE & NE 137TH ST (76680)
38180	LAKE CITY WAY NE & NE 110TH ST (38180)
38230	LAKE CITY WAY NE & NE 95TH ST (38230)
38235	LAKE CITY WAY NE & 20TH AVE NE (38235)
38567	LAKE CITY WAY NE & NE 85TH ST (38567)
38560	LAKE CITY WAY NE & NE 95TH ST (38560)
38610	LAKE CITY WAY NE & NE 110TH ST (38610)
76830	BOTHELL WAY NE & BALLINGER WAY NE (76830)
76840	NE BOTHELL WAY & 61ST AVE NE (76840)
76900	NE BOTHELL WAY & 80TH AVE NE (76900)
76910	NE BOTHELL WAY & 83RD PL NE (76910)
